CUSTOMER_KEY,TRIAL_CUSTOMER_TYPE,CONTROL_GROUP_FLAG,TARIFF_PRODUCT_CD,FEEDBACK_TECH1_PRODUCT_CD,FEEDBACK_TECH2_PRODUCT_CD,LIFESTYLE_AUDIT_PRODUCT_CD,INFERRED_CELL,VERIFIED_CELL,SERVICE_TYPE,GENERAL_SUPPLY_CNT,CONTROLLED_LOAD_CNT,NET_SOLAR_CNT,GROSS_SOLAR_CNT,OTHER_LOAD_CNT,SERVICE_LOC_STATUS_NAME,ASSRTD_CLIMATE_ZONE_CD,ASSRTD_CLIMATE_ZONE_DESC,ASSRTD_DWELLING_TYPE_CD,ASSRTD_GAS_USAGE_GROUP_CD,ASSRTD_ELECTRICITY_USE_GRP_CD,DWELLING_TYPE_CD,DRYER_USAGE_CD,REDUCING_CONSUMPTION_CD,AIRCON_TYPE_CD,NUM_REFRIGERATORS,NUM_ROOMS_HEATED,HAS_GENERATION,HAS_INTERNET_ACCESS,HAS_GAS,HAS_GAS_HEATING,HAS_GAS_HOT_WATER,HAS_GAS_COOKING,HAS_POOLPUMP,HAS_AIRCON,HAS_GAS_OTHER_APPLIANCE,IS_HOME_DURING_DAYTIME,HAS_AGREED_TO_SMS,SMART_METER_INSTALLATION_DATE,LIFESTYLE_AUDIT_PERFORMED_DATE,PROVISIONING_COMPLETE_DATE,OFFER_WITHDRAWN_DATE,ACCEPTANCE_WITHDRAWN_DATE,OPERATION_START_DATE,OPERATION_FINISH_DATE,AGREEMENT_EXIT_REASON
8665904,Network,N,,,,,0,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,29-Mar-12,,,,,,,
8665988,Control,Y,,,,,98,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,HI,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,14-Jul-12,,,,,,,
8665990,Network,N,,,,,98,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,HI,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,2-Apr-12,,,,,,,
8666008,Network,N,,,,,62,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,6-Jul-12,,,,,,,
8666018,Network,N,,,,NETLSA,50,36.0,Domestic,1,1,0,0,0,Trial Closed,5,Warm temperate,NotUnit,MED,MED,SeparateHouse,LOW,NONE,SplitSystem,2.0,0.0,N,N,N,N,N,N,N,Y,N,N,N,15-Mar-12,,5-Oct-12,,,5-Oct-12,28-Feb-14,OPTOUTNETWKCLOSE
8666308,Control,Y,,,,,50,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,30-Mar-12,,,,,,,
8667252,Control,Y,,,,,12,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,23-Feb-12,,,,,,,
8667486,Network,N,,,,,14,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,27-Feb-12,,,,,,,
8667908,Network,N,,,,,50,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,20-Apr-12,,,,,,,
8667980,Network,N,,,,,72,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,HI,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,3-Mar-12,,,,,,,
8667988,Network,N,,,,,72,,Domestic,1,1,1,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,HI,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,4-May-12,,,,,,,
8667990,Network,N,,,,,72,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,HI,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,26-Mar-13,,,,,,,
8668054,Network,N,,NETPOR,,,72,72.0,Domestic,1,1,0,0,0,Trial Closed,5,Warm temperate,NotUnit,LOW,HI,SeparateHouse,MED,LOW,,1.0,0.0,N,Y,N,N,N,N,N,N,N,N,Y,21-Apr-12,,25-Jul-13,,,25-Jul-13,28-Feb-14,OPTOUTNETWKCLOSE
8669508,Control,Y,,,,,42,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,19-Jun-12,,,,,,,
8669512,Control,Y,,,,,6,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,19-Jun-12,,,,,,,
8669514,Control,Y,,,,,6,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,19-Jun-12,,,,,,,
8669516,Network,N,,,,,42,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,19-Jun-12,,,,,,,
8669518,Network,N,,,,,6,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,19-Jun-12,,,,,,,
8669520,Network,N,,,,,6,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,19-Jun-12,,,,,,,
8669716,Network,N,NETDPRPPE,,,,60,36.0,Domestic,1,1,0,0,0,Trial Closed,5,Warm temperate,NotUnit,LOW,MED,SeparateHouse,MED,HI,SplitSystem,2.0,0.0,N,N,N,N,N,N,N,Y,N,N,Y,24-Mar-12,,23-Nov-12,,,23-Nov-12,28-Feb-14,OPTOUTNETWKCLOSE
8669734,Control,Y,,,,,96,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,HI,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,9-Aug-12,,,,,,,
8669800,Network,N,,,,,96,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,HI,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,13-Aug-12,,,,,,,
8669846,Network,N,,,,,24,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,24-Mar-12,,,,,,,
8669854,Network,N,NETDPRPPE,,,,60,60.0,Domestic,1,1,0,0,0,Trial Closed,5,Warm temperate,NotUnit,LOW,MED,SeparateHouse,LOW,MED,,1.0,0.0,N,Y,Y,N,N,Y,Y,N,N,N,Y,19-May-12,,1-Nov-12,,,1-Nov-12,28-Feb-14,OPTOUTNETWKCLOSE
8669864,Network,N,,NETPOR,,,96,96.0,Domestic,1,0,0,0,0,Trial Closed,5,Warm temperate,NotUnit,LOW,HI,SeparateHouse,MED,LOW,,2.0,0.0,N,Y,N,N,N,N,N,N,N,N,Y,23-Mar-12,,18-Oct-12,,,18-Oct-12,28-Feb-14,OPTOUTNETWKCLOSE
8670010,Control,Y,,,,,14,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,19-Jul-12,,,,,,,
8670064,Network,N,,NETPOR,,,14,28.0,Domestic,1,0,1,0,0,Trial Closed,5,Warm temperate,NotUnit,MED,LOW,SeparateHouse,LOW,HI,SplitSystem,2.0,1.0,Y,Y,Y,Y,Y,Y,N,Y,N,N,N,18-Jul-12,,24-Nov-12,,,24-Nov-12,28-Feb-14,OPTOUTNETWKCLOSE
8670066,Network,N,NETDPRPPE,,,,14,14.0,Domestic,1,0,0,0,0,Opted Out,5,Warm temperate,NotUnit,MED,LOW,SeparateHouse,NONE,MED,SplitSystem,2.0,1.0,N,N,Y,Y,Y,Y,N,Y,N,N,Y,18-Jul-12,,21-Nov-12,,,21-Nov-12,10-Sep-13,OptOutExit
8670172,Control,Y,,,,,50,,Domestic,2,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,25-Jul-12,,,,,,,
8670210,Control,Y,,,,,50,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,24-Jul-12,,,,,,,
8670218,Control,Y,,,,,14,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,23-Jul-12,,,,,,,
8670298,Network,N,,,,,86,,Domestic,1,0,1,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,HI,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,21-Aug-12,,,,,,,
8670326,Control,Y,,,,,14,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,20-Aug-12,,,,,,,
8670446,Network,N,,NETPOR,,,50,50.0,Domestic,1,1,0,0,0,Trial Closed,5,Warm temperate,NotUnit,MED,MED,SeparateHouse,LOW,HI,SplitSystem,1.0,2.0,N,Y,Y,Y,N,Y,N,Y,N,N,Y,21-Aug-12,,4-Jun-13,,,4-Jun-13,28-Feb-14,OPTOUTNETWKCLOSE
8670494,Network,N,,NETPOR,,,14,16.0,Domestic,1,0,0,0,0,Trial Closed,5,Warm temperate,NotUnit,MED,LOW,SeparateHouse,MED,HI,SplitSystem,2.0,0.0,N,Y,Y,N,Y,Y,N,Y,N,N,Y,20-Aug-12,,8-Jun-13,,,8-Jun-13,28-Feb-14,OPTOUTNETWKCLOSE
8670506,Control,Y,,,,,86,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,HI,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,23-Aug-12,,,,,,,
8670508,Network,N,NETDPRPPE,,,,14,16.0,Domestic,1,0,0,0,0,Trial Closed,5,Warm temperate,NotUnit,MED,LOW,SeparateHouse,LOW,MED,SplitSystem,2.0,2.0,N,Y,Y,Y,Y,Y,N,Y,Y,N,Y,23-Aug-12,,11-Dec-12,,,11-Dec-12,28-Feb-14,OPTOUTNETWKCLOSE
8670560,Network,N,,NETPOR,,,86,88.0,Domestic,2,0,0,1,0,Trial Closed,5,Warm temperate,NotUnit,MED,HI,SeparateHouse,HI,MED,Ducted,1.0,0.0,Y,Y,Y,N,Y,Y,N,Y,Y,N,Y,28-May-12,,12-Dec-12,,,12-Dec-12,28-Feb-14,OPTOUTNETWKCLOSE
8670604,Network,N,,NETPOR,NETSIHD,,14,4.0,Domestic,1,0,0,0,0,Trial Closed,5,Warm temperate,NotUnit,MED,LOW,SeparateHouse,MED,LOW,SplitSystem,1.0,2.0,N,Y,Y,Y,Y,Y,N,Y,N,N,Y,17-Aug-12,,9-Nov-12,,,9-Nov-12,28-Feb-14,OPTOUTNETWKCLOSE
8670624,Network,N,,,,,62,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,17-Aug-12,,,,,,,
8670688,Control,Y,,,,,14,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,20-Aug-12,,,,,,,
8670698,Network,N,,NETPOR,,,14,14.0,Domestic,1,1,0,0,0,Trial Closed,5,Warm temperate,NotUnit,MED,LOW,SeparateHouse,NONE,HI,SplitSystem,1.0,2.0,N,Y,Y,Y,N,Y,N,Y,N,N,Y,20-Aug-12,,8-Jun-13,,,8-Jun-13,28-Feb-14,OPTOUTNETWKCLOSE
8670706,Network,N,,,,,50,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,16-Aug-12,,,,,,,
8670762,Network,N,,,,,24,,Domestic,1,0,1,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,2-Mar-12,,,,,,,
8670766,Network,N,,NETPOR,,,96,96.0,Domestic,1,1,0,0,0,Opted Out,5,Warm temperate,NotUnit,LOW,HI,SeparateHouse,NONE,HI,,2.0,0.0,N,Y,N,N,N,N,N,N,N,N,N,2-Mar-12,,7-Jun-13,,,7-Jun-13,29-Jul-13,OptOutExit
8670780,Network,N,,,,,48,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,22-May-12,,,,,,,
8670812,Control,Y,,,,,84,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,HI,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,23-Mar-12,,,,,,,
8670834,Network,N,,,,,60,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,21-Jun-12,,,,,,,
8670940,Control,Y,,,,,12,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,24-May-12,,,,,,,
8670942,Network,N,,NETPOR,,,98,96.0,Domestic,1,1,0,0,0,Trial Closed,5,Warm temperate,NotUnit,MED,HI,SeparateHouse,HI,LOW,SplitSystem,2.0,0.0,N,Y,N,N,N,N,N,Y,N,N,Y,2-Mar-12,,18-Oct-12,,,18-Oct-12,28-Feb-14,OPTOUTNETWKCLOSE
8670946,Network,N,,,,,24,24.0,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,SeparateHouse,NONE,NONE,,1.0,0.0,N,Y,N,N,N,N,N,N,N,N,Y,19-May-12,,,,,,,
8670972,Network,N,,,,,62,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,2-Mar-12,,,,,,,
8670976,Network,N,,,,NETLSA,62,60.0,Domestic,1,1,0,0,0,Trial Closed,5,Warm temperate,NotUnit,MED,MED,SeparateHouse,LOW,HI,SplitSystem,1.0,0.0,N,Y,Y,N,N,N,N,Y,N,N,Y,2-Mar-12,,18-Oct-12,,,18-Oct-12,28-Feb-14,OPTOUTNETWKCLOSE
8670982,Control,Y,,,,,60,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,18-Feb-12,,,,,,,
8671694,Network,N,,NETPOR,,,86,96.0,Domestic,1,1,0,0,0,Trial Closed,5,Warm temperate,NotUnit,MED,HI,SeparateHouse,LOW,MED,,2.0,0.0,N,Y,N,N,N,N,N,N,N,N,Y,1-Jun-12,,18-Oct-12,,,18-Oct-12,28-Feb-14,OPTOUTNETWKCLOSE
8671728,Network,N,,,,,64,,Domestic,2,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,HI,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,25-Jul-12,,,,,,,
8671730,Network,N,,,,NETLSA,86,84.0,Domestic,1,1,0,0,0,Trial Closed,5,Warm temperate,NotUnit,MED,HI,SeparateHouse,LOW,MED,SplitSystem,2.0,0.0,N,N,N,N,N,N,N,Y,N,N,N,1-Jun-12,,18-Oct-12,,,18-Oct-12,28-Feb-14,OPTOUTNETWKCLOSE
8671938,Control,Y,,,,,48,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,15-Jun-12,,,,,,,
8671964,Network,N,,,,,12,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,13-Feb-12,,,,,,,
8671966,Network,N,,NETPOR,,,84,84.0,Domestic,1,1,0,0,0,Trial Closed,5,Warm temperate,NotUnit,LOW,HI,SeparateHouse,LOW,HI,SplitSystem,2.0,0.0,N,Y,N,N,N,N,N,Y,N,N,Y,2-Feb-12,,11-Jun-13,,,11-Jun-13,28-Feb-14,OPTOUTNETWKCLOSE
8671984,Control,Y,,,,,48,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,26-Jul-12,,,,,,,
8671994,Control,Y,,,,,48,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,31-Jul-12,,,,,,,
8672000,Control,Y,,,,,48,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,26-Jul-12,,,,,,,
8672020,Control,Y,,,,,12,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,26-Jul-12,,,,,,,
8672038,Network,N,,,,,14,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,30-Jul-12,,,,,,,
8672046,Control,Y,,,,,12,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,26-Jul-12,,,,,,,
8672054,Control,Y,,,,,12,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,30-Jul-12,,,,,,,
8672062,Control,Y,,,,,84,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,HI,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,26-Jul-12,,,,,,,
8672250,Network,N,,,,,72,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,HI,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,4-Aug-12,,,,,,,
8673122,Network,N,NETDPRPPE,,,,84,84.0,Domestic,1,1,0,0,0,Trial Closed,5,Warm temperate,NotUnit,LOW,HI,SeparateHouse,NONE,MED,SplitSystem,1.0,0.0,N,N,N,N,N,N,Y,Y,N,N,Y,30-Mar-12,,3-Oct-12,,,3-Oct-12,28-Feb-14,OPTOUTNETWKCLOSE
8673144,Network,N,,,,,38,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,11-May-12,,,,,,,
8673152,Network,N,,,,,38,36.0,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,MED,SeparateHouse,LOW,HI,SplitSystem,2.0,0.0,N,Y,N,N,N,N,N,Y,N,N,N,12-May-12,,,,,,,
8673178,Network,N,,,,,2,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,15-Jun-12,,,,,,,
8673216,Control,Y,,,,,2,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,15-Jun-12,,,,,,,
8673218,Network,N,,,,,2,,Domestic,2,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,16-Jun-12,,,,,,,
8675120,Network,N,,NETPOR,,,96,96.0,Domestic,1,1,0,0,0,Opted Out,5,Warm temperate,NotUnit,LOW,HI,SeparateHouse,HI,LOW,SplitSystem,2.0,0.0,N,Y,N,N,N,N,N,Y,N,N,N,18-Jan-12,,2-Oct-12,,,2-Oct-12,12-Sep-13,OptOutExit
8675126,Network,N,,,,,72,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,HI,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,23-May-12,,,,,,,
8675198,Network,N,NETDPRPPE,,,,96,72.0,Domestic,1,1,0,0,0,Trial Closed,5,Warm temperate,NotUnit,LOW,HI,SeparateHouse,HI,MED,SplitSystem,1.0,0.0,N,N,N,N,N,N,N,Y,N,N,Y,10-Mar-12,,2-Oct-12,,,2-Oct-12,28-Feb-14,OPTOUTNETWKCLOSE
8675602,Network,N,,NETPOR,NETSIHD,,72,72.0,Domestic,1,1,0,0,0,Trial Closed,5,Warm temperate,NotUnit,LOW,HI,SeparateHouse,NONE,HI,,2.0,0.0,N,Y,N,N,N,N,N,N,N,N,N,10-Mar-12,,18-Oct-12,,,18-Oct-12,28-Feb-14,OPTOUTNETWKCLOSE
8675648,Network,N,,NETPOR,,,36,36.0,Domestic,1,1,0,0,0,Trial Closed,5,Warm temperate,NotUnit,LOW,MED,SeparateHouse,NONE,HI,SplitSystem,1.0,0.0,N,Y,N,N,N,N,Y,Y,N,N,Y,10-Feb-12,,5-Oct-12,,,5-Oct-12,28-Feb-14,OPTOUTNETWKCLOSE
8675672,Network,N,,,,,36,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,24-Mar-12,,,,,,,
8675684,Network,N,,,,,72,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,HI,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,11-Feb-12,,,,,,,
8675690,Network,N,,NETPOR,NETSIHD,,36,36.0,Domestic,1,0,0,0,0,Moved Out,5,Warm temperate,NotUnit,LOW,MED,SeparateHouse,NONE,HI,SplitSystem,1.0,0.0,N,Y,N,N,N,N,N,Y,N,N,Y,11-Feb-12,,18-Oct-12,,,18-Oct-12,13-Nov-12,OptOutMoveOut
8675696,Network,N,,,,,36,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,11-Feb-12,,,,,,,
8675988,Network,N,NETDPRPPE,,,,2,2.0,Domestic,1,0,0,0,0,Trial Closed,5,Warm temperate,NotUnit,MED,LOW,SeparateHouse,LOW,MED,SplitSystem,1.0,1.0,N,Y,Y,Y,Y,Y,N,Y,N,N,Y,9-Jun-12,,2-Oct-12,,,2-Oct-12,28-Feb-14,OPTOUTNETWKCLOSE
8676000,Control,Y,,,,,2,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,27-Jun-12,,,,,,,
8676016,Control,Y,,,,,2,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,5-Jun-12,,,,,,,
8676024,Control,Y,,,,,38,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,5-May-12,,,,,,,
8676144,Network,N,,NETPOR,NETSIHD,,2,2.0,Domestic,1,0,0,0,0,Trial Closed,5,Warm temperate,NotUnit,MED,LOW,SeparateHouse,LOW,HI,SplitSystem,3.0,0.0,N,Y,Y,N,Y,Y,N,Y,N,N,N,8-Jun-12,,9-Nov-12,,,9-Nov-12,28-Feb-14,OPTOUTNETWKCLOSE
8676166,Network,N,NETDPRPPE,,,,2,2.0,Domestic,1,0,0,0,0,Trial Closed,5,Warm temperate,NotUnit,MED,LOW,SeparateHouse,LOW,HI,SplitSystem,2.0,0.0,N,N,Y,N,Y,Y,Y,Y,N,N,Y,4-Jul-12,,3-Oct-12,,,3-Oct-12,28-Feb-14,OPTOUTNETWKCLOSE
8676844,Network,N,,,,,0,0.0,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,SeparateHouse,NONE,HI,SplitSystem,1.0,0.0,N,N,N,N,N,N,N,Y,N,N,N,10-Aug-12,,,,,,,
8678576,Control,Y,,,,,38,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,7-Aug-12,,,,,,,
8678632,Network,N,,,,,86,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,HI,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,30-Jul-12,,,,,,,
8679040,Network,N,,NETPOR,,,48,60.0,Domestic,1,1,0,0,0,Trial Closed,5,Warm temperate,NotUnit,LOW,MED,SeparateHouse,LOW,MED,SplitSystem,3.0,2.0,N,Y,Y,Y,N,N,N,Y,N,N,Y,3-Apr-12,,19-Oct-12,,,19-Oct-12,28-Feb-14,OPTOUTNETWKCLOSE
8679042,Control,Y,,,,,86,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,HI,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,24-Aug-12,,,,,,,
8679054,Network,N,,NETPOR,,,84,96.0,Domestic,1,1,0,0,0,Trial Closed,5,Warm temperate,NotUnit,LOW,HI,SeparateHouse,LOW,HI,SplitSystem,2.0,1.0,N,Y,Y,Y,N,N,Y,Y,N,N,Y,15-Jun-12,,29-Oct-12,,,29-Oct-12,28-Feb-14,OPTOUTNETWKCLOSE
8679080,Network,N,,NETPOR,,,86,84.0,Domestic,1,1,0,0,0,Trial Closed,5,Warm temperate,NotUnit,MED,HI,SeparateHouse,NONE,MED,SplitSystem,1.0,0.0,N,Y,N,N,N,N,N,Y,N,N,Y,13-Aug-12,,13-Jun-13,,,13-Jun-13,28-Feb-14,OPTOUTNETWKCLOSE
8679084,Network,N,,,,NETLSA,86,84.0,Domestic,1,1,0,0,0,Trial Closed,5,Warm temperate,NotUnit,MED,HI,SeparateHouse,LOW,HI,SplitSystem,1.0,0.0,N,N,N,N,N,N,N,Y,N,N,N,15-Jun-12,,30-Oct-12,,,30-Oct-12,28-Feb-14,OPTOUTNETWKCLOSE
